ev_id,Aircraft_Key,crew_no,crew_category,crew_age,med_certf,med_crtf_vldty,date_lst_med,crew_rat_endorse,crew_tox_perf,pc_profession,bfr,bfr_date,ft_as_of,pilot_flying
20180706X52945,1,1,PLT,47.0,CL3,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180706X93900,1,1,PLT,20.0,CL2,4.0,2018/3/26 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/2/23 00:00:00,0.0,
20180707X14347,1,1,PLT,41.0,BASC,4.0,2006/10/18 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180708X00804,1,1,PLT,46.0,CL1,4.0,2017/10/31 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/3/31 00:00:00,0.0,
20180708X03414,1,1,PLT,31.0,CL2,4.0,2018/1/10 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/11/5 00:00:00,0.0,
20180708X04639,1,1,PLT,58.0,CL3,4.0,2018/4/23 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/3/20 00:00:00,0.0,
20180709X03042,1,1,PLT,62.0,CL3,4.0,2017/10/23 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/8/26 00:00:00,0.0,
20180709X14944,1,1,PLT,45.0,CL1,4.0,2018/2/20 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/6/14 00:00:00,0.0,
20180709X14945,1,1,PLT,41.0,CL3,4.0,2017/6/5 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180709X25105,1,1,PLT,72.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2016/7/23 00:00:00,0.0,
20180709X25845,1,1,PLT,22.0,CL3,4.0,2016/11/30 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/10/7 00:00:00,0.0,
20180709X51341,1,1,FLTI,24.0,CL1,4.0,2018/4/19 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/10/15 00:00:00,0.0,
20180709X51341,1,2,DSTU,20.0,CL3,4.0,2015/6/30 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180709X65334,1,1,PLT,65.0,CL2,4.0,2017/10/27 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/12/1 00:00:00,0.0,
20180709X80010,1,1,PLT,65.0,CL3,4.0,2018/7/10 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/12/18 00:00:00,0.0,
20180709X81705,1,1,FLTI,65.0,CL2,4.0,2015/12/26 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180709X81705,1,2,DSTU,38.0,CL3,4.0,2017/3/7 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180709X82138,1,1,PLT,41.0,CL2,4.0,2018/2/26 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/2/26 00:00:00,0.0,
20180710X03854,1,1,PLT,54.0,NONE,4.0,2008-01-01,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180710X25659,1,1,PLT,65.0,NONE,4.0,2008-01-01,UNKNOWN,Y,NO,UNKNOWN,2016/10/1 00:00:00,0.0,
20180710X31220,1,1,PLT,68.0,CL3,4.0,2018/2/9 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/6/6 00:00:00,0.0,
20180710X41746,1,1,PLT,26.0,CL1,4.0,2018/3/22 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/4/7 00:00:00,0.0,
20180710X75535,1,1,PLT,30.0,CL2,4.0,2018/2/15 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/3/31 00:00:00,0.0,
20180710X84002,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180710X90119,1,1,PLT,56.0,CL2,4.0,2017/6/27 00:00:00,UNKNOWN,N,NO,UNKNOWN,2016/9/28 00:00:00,0.0,
20180710X90119,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180711X04255,1,1,PLT,71.0,CL2,4.0,2017/12/6 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180711X41922,1,1,PLT,58.0,CL3,4.0,2003/6/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180711X44318,1,1,PLT,48.0,CL2,4.0,2017/11/13 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/5/10 00:00:00,0.0,
20180711X50258,1,1,FLTI,53.0,CL1,4.0,2017/9/22 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/7/7 00:00:00,0.0,
20180711X50258,1,2,PLT,45.0,CL1,4.0,2017/10/11 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/5/22 00:00:00,0.0,
20180711X80009,1,1,PLT,51.0,CL1,4.0,2018/7/31 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/10/29 00:00:00,0.0,
20180711X93304,1,1,PLT,41.0,CL2,4.0,2018/1/22 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2015/5/15 00:00:00,0.0,
20180712X02446,1,1,PLT,66.0,CL1,4.0,2017/8/22 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/3/16 00:00:00,0.0,
20180712X03249,1,1,PLT,17.0,CL3,4.0,2018/5/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180712X20155,1,1,PLT,67.0,BASC,4.0,2008-01-01,UNKNOWN,Y,NO,UNKNOWN,2016/12/6 00:00:00,0.0,
20180712X43748,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180712X45233,1,1,PLT,51.0,CL3,4.0,2018/6/5 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/7/7 00:00:00,0.0,
20180712X51213,1,1,DSTU,38.0,CL3,4.0,2017/7/19 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180712X55625,1,1,PLT,85.0,CL3,4.0,2015/6/2 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180712X80157,1,1,PLT,65.0,CL2,4.0,2017/11/29 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/2/1 00:00:00,0.0,
20180712X91417,1,1,PLT,61.0,CL2,4.0,2018/2/6 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180712X92314,1,1,PLT,58.0,CL3,4.0,2017/2/10 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/1/1 00:00:00,0.0,
20180712X92314,1,2,FLTI,72.0,CL2,4.0,2017/9/21 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/1/19 00:00:00,0.0,
20180713X00736,1,1,DSTU,61.0,CL3,4.0,2018/6/22 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180713X00848,1,1,PLT,34.0,CL2,4.0,2018/6/2 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180713X54012,1,1,FLTI,30.0,CL2,4.0,2014/2/11 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20180713X54012,1,2,DSTU,24.0,CL2,4.0,2018/5/15 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180713X85947,1,1,PLT,65.0,CL3,4.0,2015/12/6 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/8/6 00:00:00,0.0,
20180714X41944,1,1,PLT,56.0,CL2,4.0,2017/4/4 00:00:00,UNKNOWN,N,NO,UNKNOWN,2016/7/25 00:00:00,0.0,
20180714X52223,1,1,PLT,30.0,CL3,4.0,2017/7/10 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180714X70326,1,1,PLT,31.0,CL3,4.0,2015/3/16 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/5/19 00:00:00,0.0,
20180715X02358,1,1,PLT,71.0,CL2,4.0,2018/3/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/4/15 00:00:00,0.0,
20180715X13651,1,1,PLT,64.0,BASC,4.0,2016/4/14 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180715X83946,1,1,PLT,59.0,CL3,4.0,2018/4/9 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/3/20 00:00:00,0.0,
20180716X21449,1,1,PLT,56.0,CL3,4.0,2014/4/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2014/4/13 00:00:00,0.0,
20180716X22246,1,1,PLT,57.0,CL2,4.0,2016/9/19 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/5/11 00:00:00,0.0,
20180716X44947,1,1,DSTU,27.0,CL2,4.0,2018/5/18 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180716X60255,1,1,PLT,24.0,CL3,4.0,2018/8/7 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/8/12 00:00:00,0.0,
20180716X60511,1,1,PLT,71.0,CL2,4.0,2018/6/5 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/2/19 00:00:00,0.0,
20180716X64029,1,1,PLT,68.0,CL3,4.0,2018/1/28 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/5/22 00:00:00,0.0,
20180716X73005,1,1,PLT,22.0,UNK,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180716X75258,1,1,PLT,40.0,CL1,4.0,2018/4/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/5/3 00:00:00,0.0,
20180716X75258,1,2,CPLT,39.0,CL2,4.0,2018/1/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/4/17 00:00:00,0.0,
20180716X93947,1,1,DSTU,74.0,NONE,4.0,2011/12/7 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180717X22901,1,1,PLT,60.0,CL3,4.0,2017/5/18 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180717X23051,1,1,PLT,30.0,CL1,4.0,2017/12/22 00:00:00,UNKNOWN,N,NO,UNKNOWN,2016/12/20 00:00:00,0.0,
20180717X43051,1,1,PLT,19.0,CL1,4.0,2017/9/29 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180717X43051,1,2,KPLT,72.0,CL2,4.0,2017/8/16 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20180717X43051,2,1,FLTI,22.0,CL1,4.0,2014/12/15 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20180717X43051,2,2,DSTU,22.0,CL1,4.0,2018/3/20 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180717X82154,1,1,PLT,56.0,CL3,4.0,2018/4/11 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/7/2 00:00:00,0.0,
20180717X95107,1,1,PLT,35.0,CL1,4.0,2017/11/1 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2018/5/14 00:00:00,0.0,
20180718X55602,1,1,PLT,49.0,CL2,4.0,2018/5/30 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/4/4 00:00:00,0.0,
20180719X01751,1,1,PLT,32.0,CL2,4.0,2018/1/5 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/1/5 00:00:00,0.0,
20180719X03724,1,1,PLT,66.0,CL2,4.0,2017/11/17 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/12/20 00:00:00,0.0,
20180719X20200,1,1,PLT,56.0,CL3,4.0,2017/8/25 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/5/28 00:00:00,0.0,
20180719X32511,1,1,PLT,24.0,CL1,4.0,2018/5/22 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2018/5/17 00:00:00,0.0,
20180719X61107,1,1,PLT,31.0,CL2,4.0,2015/9/2 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180719X63901,1,1,PLT,81.0,CL3,4.0,2016/6/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180719X70018,1,1,PLT,26.0,CL2,4.0,2018/5/31 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/5/11 00:00:00,0.0,
20180719X93611,1,1,PLT,44.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2018/2/5 00:00:00,0.0,
20180719X93900,1,1,PLT,40.0,CL1,4.0,2018/7/10 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/3/15 00:00:00,0.0,
20180720X31334,1,1,PLT,24.0,CL2,4.0,2018/3/16 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/3/30 00:00:00,0.0,
20180720X31859,1,1,PLT,73.0,CL3,4.0,2017/10/31 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/1/10 00:00:00,0.0,
20180720X32116,1,1,PLT,67.0,BASC,4.0,2018/4/20 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20180720X32649,1,1,PLT,81.0,CL2,4.0,2018/6/22 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/12/14 00:00:00,0.0,
20180720X32649,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180720X33818,1,1,PLT,22.0,CL3,4.0,2015/7/2 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/8/18 00:00:00,0.0,
20180720X93110,1,1,PLT,50.0,CL2,4.0,2018/4/16 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180721X41413,1,1,PLT,61.0,CL2,4.0,2018/6/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/3/2 00:00:00,0.0,
20180721X41413,1,2,CPLT,71.0,CL2,4.0,2018/5/5 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/5/4 00:00:00,0.0,
20180723X00336,1,1,PLT,59.0,CL1,4.0,2018/7/5 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/7/14 00:00:00,0.0,
20180723X24509,1,1,PLT,50.0,CL3,4.0,2016/9/27 00:00:00,UNKNOWN,N,NO,UNKNOWN,2016/7/11 00:00:00,0.0,
20180723X24817,1,1,PLT,47.0,CL2,4.0,2018/3/9 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/3/23 00:00:00,0.0,
20180723X31358,1,1,FLTI,54.0,CL2,4.0,2018/3/26 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/4/11 00:00:00,0.0,
20180723X31358,1,2,DSTU,40.0,CL2,4.0,2018/2/2 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180723X90643,1,1,DSTU,65.0,CL3,4.0,2018/3/16 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180723X90643,1,2,KPLT,74.0,CL1,4.0,2018/3/7 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180723X93813,1,1,PLT,76.0,CL2,4.0,2017/3/9 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/4/20 00:00:00,0.0,
20180724X25843,1,1,PLT,44.0,CL1,4.0,2017/10/1 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20180724X30725,1,1,PLT,60.0,CL2,4.0,2018/7/27 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180724X30725,1,2,PASS,59.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180724X30849,1,1,PLT,42.0,CL3,4.0,2017/9/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/6/25 00:00:00,0.0,
20180724X40933,1,1,PLT,81.0,CL3,4.0,2017/3/31 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/2/28 00:00:00,0.0,UNKNOWN
20180724X80900,1,1,PLT,63.0,CL3,4.0,2017/6/21 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2017/3/16 00:00:00,0.0,
20180724X92617,1,1,PLT,38.0,CL1,4.0,2017/12/15 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/1/6 00:00:00,0.0,
20180724X92617,1,2,CPLT,64.0,CL1,4.0,2018/2/23 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/12/1 00:00:00,0.0,
20180725X00713,1,1,PLT,41.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180725X00713,1,2,FLTI,43.0,SPRT,4.0,2008-01-01,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180725X04652,1,1,PLT,60.0,CL3,4.0,2016/10/11 00:00:00,UNKNOWN,N,NO,UNKNOWN,2016/12/26 00:00:00,0.0,
20180725X10930,1,1,PLT,75.0,CL3,4.0,2016/12/22 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/3/25 00:00:00,0.0,
20180725X25209,1,1,PLT,39.0,CL2,4.0,2017/12/12 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180725X32722,1,1,PLT,42.0,CL1,4.0,2018/5/22 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/1/9 00:00:00,0.0,
20180725X32722,1,2,CPLT,43.0,CL1,4.0,2017/10/30 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/3/16 00:00:00,0.0,
20180725X33318,1,1,PLT,77.0,CL3,4.0,2018/4/26 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180725X41213,1,1,PLT,27.0,CL3,4.0,2016/3/4 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/2/1 00:00:00,0.0,
20180725X41213,1,2,FLTI,55.0,CL1,4.0,2017/7/13 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/2/18 00:00:00,0.0,
20180725X83254,1,1,PLT,71.0,CL3,4.0,2016/7/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180725X84442,1,1,PLT,68.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180725X93522,1,1,PLT,53.0,CL1,4.0,2018/5/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/8/18 00:00:00,0.0,
20180725X93522,1,2,PASS,28.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180726X13759,1,1,PLT,44.0,BASC,4.0,2018/7/14 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2018/7/16 00:00:00,0.0,
20180726X33528,1,1,PLT,61.0,CL3,4.0,2012/6/28 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/5/17 00:00:00,0.0,
20180726X43604,1,1,PLT,70.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2018/7/20 00:00:00,0.0,
20180726X52812,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180726X70057,1,1,PLT,53.0,CL2,4.0,2018/1/29 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/4/20 00:00:00,0.0,
20180726X82617,1,1,PLT,70.0,CL3,4.0,2017/3/28 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/4/10 00:00:00,0.0,UNKNOWN
20180726X85310,1,1,FLTI,49.0,CL1,4.0,2018/6/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/11/25 00:00:00,0.0,
2:15,,,N,53.0,N,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20180726X93434,1,1,PLT,70.0,CL3,4.0,2018/6/6 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/4/20 00:00:00,0.0,
20180726X93613,1,1,DSTU,36.0,CL3,4.0,2018/6/22 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180727X00836,1,1,PLT,71.0,BASC,4.0,2018/6/28 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/6/26 00:00:00,0.0,
20180727X04921,1,1,PLT,55.0,CL1,4.0,2018/1/9 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/6/4 00:00:00,0.0,
20180727X04921,1,2,CPLT,24.0,CL1,4.0,2018/6/21 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/6/13 00:00:00,0.0,
20180727X35400,1,1,PLT,32.0,CL1,4.0,2017/12/14 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/3/25 00:00:00,0.0,
20180727X63057,1,1,PLT,16.0,CL3,4.0,2018/5/30 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180727X64828,1,1,PLT,24.0,CL1,4.0,2008-01-01,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180727X90654,1,1,DSTU,58.0,CL3,4.0,2018/1/19 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180728X12336,1,1,PLT,31.0,CL3,4.0,2015/2/2 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180728X12710,1,1,PLT,43.0,CL2,4.0,2018/2/5 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/6/21 00:00:00,0.0,
20180728X13227,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180728X14732,1,1,PLT,46.0,CL3,4.0,2016/11/28 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/5/4 00:00:00,0.0,
20180728X51103,1,1,PLT,74.0,CL3,4.0,2017/9/13 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180728X51103,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180729X10031,1,1,PLT,64.0,CL3,4.0,2016/10/28 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180729X13510,1,1,DSTU,53.0,CL3,4.0,2017/10/3 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180729X13915,1,1,PLT,82.0,CL3,4.0,2015/10/30 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2008-01-01,0.0,
20180729X14602,1,1,FLTI,36.0,CL3,4.0,2008-01-01,UNKNOWN,N,UNK,UNKNOWN,2015/3/28 00:00:00,0.0,
20180729X33542,1,1,FLTI,36.0,CL1,4.0,2017/11/8 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20180729X33542,1,2,DSTU,58.0,CL3,4.0,2017/7/27 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180729X60702,1,1,PLT,61.0,CL3,4.0,2017/12/20 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/12/23 00:00:00,0.0,
20180729X63909,1,1,FLTI,39.0,CL2,4.0,2017/11/20 00:00:00,UNKNOWN,N,YES,UNKNOWN,2016/8/19 00:00:00,0.0,
20180729X63909,1,2,PLT,31.0,CL3,4.0,2014/6/12 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/6/8 00:00:00,0.0,
20180730X13619,1,1,PLT,80.0,CL3,4.0,2018/7/11 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/1/17 00:00:00,0.0,
20180730X43312,1,1,PLT,68.0,CL3,4.0,2017/1/9 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180730X45055,1,1,PLT,71.0,CL2,4.0,2016/12/12 00:00:00,UNKNOWN,N,NO,UNKNOWN,2016/12/20 00:00:00,0.0,
20180731X41318,1,1,PLT,58.0,NONE,4.0,2008-01-01,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20180731X44941,1,1,PLT,64.0,CL3,4.0,2017/2/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/3/8 00:00:00,0.0,
20180731X44941,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180731X72036,1,1,PLT,45.0,CL2,4.0,2018/5/4 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/5/31 00:00:00,0.0,
20180731X75035,1,1,PLT,63.0,NONE,4.0,2006/8/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/12/31 00:00:00,0.0,
20180731X80544,1,1,PLT,75.0,CL3,4.0,2018/7/16 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/7/27 00:00:00,0.0,
20180731X84010,1,1,PLT,48.0,CL2,4.0,2018/1/3 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/5/20 00:00:00,0.0,
20180801X03545,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180801X04309,1,1,PLT,59.0,CL3,4.0,2017/4/24 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/6/25 00:00:00,0.0,
20180801X32247,1,1,PLT,60.0,CL3,4.0,2016/9/19 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180801X55334,1,1,PLT,43.0,CL3,4.0,2017/6/19 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180801X55334,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,NO,UNKNOWN,2008-01-01,0.0,
20180801X55334,1,3,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180801X55334,1,4,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180802X34004,1,1,PLT,76.0,CL3,4.0,2017/1/4 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2016/7/21 00:00:00,0.0,
20180802X34004,1,2,FLTI,68.0,CL2,4.0,2018/5/30 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2016/11/1 00:00:00,0.0,
20180802X55347,1,1,PLT,32.0,CL2,4.0,2018/4/3 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/5/23 00:00:00,0.0,
20180802X55347,1,2,PRPS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,YES,UNKNOWN,2008-01-01,0.0,
20180802X55347,1,3,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20180802X75952,1,1,PLT,53.0,CL2,4.0,2017/9/26 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/6/6 00:00:00,0.0,
20180802X75952,1,2,CPLT,63.0,CL2,4.0,2018/6/8 00:00:00,UNKNOWN,N,YES,UNKNOWN,2017/11/11 00:00:00,0.0,
20180802X93214,1,1,PLT,67.0,CL3,4.0,2018/5/3 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180802X95630,1,1,PLT,68.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20180803X10115,1,1,PLT,59.0,CL2,4.0,2017/5/23 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
